Periodo,inpc,inpc-1,inpc-2,inpc-3,inpc-4,inpc-5,inpc-6,inpc-7,inpc-8,inpc-9,inpc-10,inpc-11,inpc-12,suby-1,suby-2,suby-3,suby-4,suby-5,suby-6,suby-7,suby-8,suby-9,suby-10,suby-11,suby-12,ipp,act_enom_global,actividades_primarias,actividad_industrial,vol_fisico_constr,actividades_terciarias,inversion_fija_bruta,desocupacion_urbana,tend_empleo_manuf,asegurados_perms_imss,expectativa_personal_ocupado,imports_totales,imports_n_petroleras,exports_petroleras,exports_n_petroleras,precio_prom_crudo,tasa_interbancaria_eq,cetes_28,tasa_fondeo_gub,tipo_cambio_nominal,tipo_cambio_real_multi,indice_bmv,reservas_internacionales,confianza_empresarial,indicador_agregado_tend,indicador_pedidos_manuf,confianza_consumidor,expectativa_uso_pye,expectativa_inventarios_insumos,indice_prod_ind_eua,prod_manuf_eua,comercio_pmenor_eua,desempleo_eua,tasa_bonos_tesoro_eua,sp500,dow_jones,confianza_consumidor_eua
2005/02,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0016,-0.0025,0.0015,0.0034,0.006,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,0.0027,0.0023,0.0033,0.0037,0.0045,0.003080168,-0.051066356,-0.135843678,-0.012348831,-0.05465149,-0.070634415,-0.116879175,4.679868776,6,11383276,50.694,15271.701,14239.296,1985.953,12139.285,31.69,8.97,8.6,8.55,0.004067797,-0.000719502,0.01383931,685653.092,53.387,55.272,52.722,41.71213192,53.64,49.331,0.002506981,0.00126117,263469,5.7,4.22,-0.014843105,-0.027178531,-0.016477858
2005/03,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0016,-0.0025,0.0015,0.0034,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,0.0027,0.0023,0.0033,0.0037,0.003697761,-0.009658492,-0.108243408,-0.012539475,-0.000855445,-0.001176503,-0.026120366,5.155549927,-1,11425741,51.652,15984.672,14808.761,2027.295,13384.371,33.69,9.47,9.15,8.88,-0.009364228,-0.015339106,0.049365795,692600.46,54.173,54.061,51.734,42.01947719,44.34,51.857,0.012106069,0.026665586,265320,5.8,4.17,0.01542225,0.026338776,-0.014659686
2005/04,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0016,-0.0025,0.0015,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,0.0027,0.0023,0.0033,0.003776012,0.029570029,-0.118496537,0.032959329,0.026343065,0.035885768,0.051659579,4.904315447,1,11462385,51.48,17515.654,16273.234,2477.13,14880.725,38.43,9.78,9.41,9.05,-0.001578447,0.004648481,-0.084806922,689515.101,54.356,56.989,53.576,43.22258466,45.755,48.489,0.005508437,0.008358277,306384,5.4,4.5,-0.003942882,-0.024379363,-0.015940489
2005/05,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0016,-0.0025,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,0.0027,0.0023,0.002214981,0.041441002,0.079641838,0.038010643,0.020198732,0.041909688,0.029455078,4.26701316,1,11486497,52.494,18013.423,16689.792,2429.087,14949.701,39.86,10.01,9.63,9.3,-0.000574888,-0.01074197,-0.031367413,690132.331,54.727,63.628,56.872,42.86217349,57.893,53.139,-0.007899285,0.000126822,302054,4.9,4.34,-0.025341033,-0.029631714,-0.052915767
2005/06,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0016,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,0.0027,0.000273978,-0.001609035,0.126079659,-0.025680191,-0.058363737,0.008377642,-0.051846465,4.706970674,-3,11546499,50.511,18269.939,17183.1,2582.799,15697.941,40.05,10.12,9.75,9.4,-0.01206162,-0.016109535,0.054698727,672912.472,54.953,59.801,54.979,41.12419878,58.3,53.617,0.003154635,0.00319491,311292,4.9,4.14,0.011729148,0.026976866,-0.009122007
2005/07,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0026,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.0017,-0.000209992,-0.012647229,-0.027031368,-0.007414846,0.002291226,-0.015299738,0.005657498,4.514151476,-8,11565924,49.793,18371.338,17274.977,2708.949,15608.558,44.68,10.01,9.63,9.34,-0.01437409,-0.030925576,0.041243552,660811.629,54.201,55.787,53.324,40.65395042,55.646,49.241,0.034491722,0.026727089,317375,5.2,4,0.020351699,-0.018390585,0.104718067
2005/08,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0062,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,0.0028,0.006958586,-0.025351501,0.076664534,-0.019846796,0.023650505,-0.034852239,0.021283983,5.287485717,-11,11572691,51.035,17097.93,15837.105,2758.055,13618.526,46.56,10.01,9.61,9.33,-0.013005354,-0.024807117,0.064314555,665624.776,53.592,56.763,52.797,41.05583073,51.394,48.286,-0.037137384,-0.059885083,316887,5.2,4.18,0.016618701,0.035614202,0.005208333
2005/09,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0083,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.0057,-5.44E-05,0.031371539,-0.19941742,0.051665439,0.025824798,0.032208567,0.050314951,5.084930199,3,11623923,51.976,20135.931,18811.709,3067.983,16431.387,50.34,9.98,9.6,9.29,-0.002132216,0.010889823,-0.012731588,629242.457,53.986,51.158,49.728,41.12540408,51.013,50.418,0.036649502,0.050163436,321409,4.9,4.26,0.001660885,-0.014970933,-0.076683938
2005/10,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0069,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.0029,0.002058752,0.007665159,-0.085643154,0.018863813,0.048475577,0.004490692,-0.007259833,4.665330759,-6,11704822,50.904,18637.505,17277.59,2909.76,15397.635,50.97,9.65,9.21,9.09,0.010196527,0.012097525,0.127256708,657477.735,53.187,58.854,52.568,40.30823587,49.174,50.147,-0.024050499,-0.00250858,300439,4.8,4.2,0.001339574,0.008309408,-0.136924804
2005/11,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0085,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.0024,0.004923612,-0.001631254,0.064242663,-0.006086061,-0.044315873,-0.001449697,-0.002580757,4.246385042,2,11776414,51.745,20239.609,18464.055,3144.437,16415.673,48.01,9.41,8.91,8.97,0.004833428,-0.009675261,-0.024747855,678045.722,53.619,54.357,52.293,41.70896378,45.106,51.445,0.001024792,0.010255864,302213,4.6,4.46,-0.027693713,-0.01217094,-0.035110533
2005/12,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0021,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.0028,0.003809713,0.016238906,0.438034182,-0.025402106,-0.00733527,0.025253485,0.104400833,3.996302615,-2,11853512,50.115,21680.554,19637.626,2869.27,17354.773,43.76,9.17,8.71,8.67,-0.013008716,-0.035471136,0.060341002,702634.823,54.152,63.449,57.031,41.97155084,65.741,47.522,-0.002380377,-0.008565327,311715,4.8,4.54,0.038096916,0.03503822,0.099730458
2006/01,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.0037,0.004055448,0.01046474,-0.033482547,0.018038849,0.105069344,0.008366529,0.046700582,3.527553947,-12,11684599,49.913,20601.27,18928.578,2927.854,16465.81,45.09,8.72,8.22,8.15,-0.006566701,-0.009064826,0.051278546,708790.097,54.927,55.074,52.76,42.10501353,41.207,52.057,0.005411344,-0.01485457,370726,4.6,4.47,0.019961693,-0.008177838,0.121323529
2006/02,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.0039,0.007095177,-0.022520234,0.013774927,-0.006302857,-0.104188954,-0.03575678,-0.127434538,4.469238788,-4,11739082,50.828,18512.184,17224.5,3487.585,15718.883,50.18,8.41,7.88,8.06,-0.004915208,0.005294461,0.055843373,730252.911,54.895,51.106,49.404,44.33279154,49.432,49.085,-0.006663794,-0.002414113,286152,5.1,4.42,0.013192612,0.01374958,-0.003278689
2006/03,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.0045,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.0029,0.003806532,-0.031009599,-0.194514864,-0.026536239,0.025287653,-0.023063449,-0.028892425,4.92921001,0,11791681,51.492,18498.72,16986.686,2926.637,15802.625,48.8,7.97,7.61,7.56,-0.008194627,-0.015490782,-0.012130866,702889.536,55.818,58.401,53.231,43.9414984,54.183,50.683,0.007928225,0.015802633,282417,5.1,4.57,-0.001618806,0.011831791,-0.049342105
2006/04,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0036,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.0019,0.004163352,0.068077915,-0.107757772,0.089515428,0.077044786,0.063070227,0.113953281,4.239844379,6,11885696,52.361,21108.414,19291.594,3541.991,17374.672,51.37,7.68,7.37,7.15,0.021447721,0.026351292,0.028982689,703994.893,54.959,50.404,50.843,43.91002077,34.292,52.284,0.013612995,0.018610135,326153,4.8,4.72,0.013386598,0.010543024,0.025374856
2006/05,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,-0.0025,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.0019,0.008424222,-0.028871261,0.116452953,-0.04515681,-0.023940009,-0.024140839,-0.052336248,4.130206547,-2,11894950,52.051,19503.224,17956.744,3510.821,16249.755,57.09,7.51,7.17,6.91,0.029375776,0.043024103,0.069701572,735170.948,56.527,67.486,60.365,45.60288109,75.124,53.317,-0.019484287,-0.017493407,316526,4.5,4.99,0.006523722,0.023207724,-0.016872891
2006/06,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,-0.001,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.0024,0.011295588,0.059548724,0.158201409,0.032288649,-0.018803219,0.07314715,0.022768427,3.886812536,10,11981859,52.323,22793.631,20887.67,3628.443,19081.629,56.77,7.32,7.02,6.73,0.005008802,0.037744016,-0.091287938,783102.48,56.928,55.771,51.318,44.78543589,61.011,52.498,0.014596186,0.013204087,337393,4.4,5.11,-0.009353546,-0.017491603,-0.094965675
2006/07,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0039,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.0021,0.006396092,-0.0134014,0.091485408,-0.007505765,-0.012283119,-0.023382624,-0.014786433,4.57958703,7,12026685,51.434,21634.773,19901.455,3400.323,17908.744,55.67,7.33,7.02,6.78,0.028043121,0.018857489,0.024238758,854232.377,55.9,63.646,57.626,44.65080419,63.15,54.046,0.034441137,0.028057981,330844,4.8,5.11,-0.028589147,-0.001619758,0.073324905
2006/08,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0012,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.0014,0.005514911,-0.031684177,-0.110927069,-0.00610484,0.055171781,-0.043885708,0.035240806,5.450958158,4,12074013,51.635,20188.733,18540.831,3344.293,16481.51,59.43,7.31,7.03,6.85,-0.031581536,-0.0343377,0.046680711,887611.803,55.935,57.97,51.893,44.23393375,54.187,48.34,-0.03010312,-0.054262113,325905,5,5.09,0.005681818,0.003180164,-0.002355713
2006/09,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.004,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.0048,0.004094306,0.021942943,-0.205122987,0.030251351,0.045742278,0.029718736,0.045471726,4.789625682,4,12102989,50.904,23601.996,21643.222,3796.806,19025.969,60.15,7.3,7.03,6.88,-0.013866217,-0.010949086,0.042125384,847503.607,57.669,49.753,49.367,44.86740553,42.051,48.347,0.034451177,0.048991828,339155,4.6,4.88,0.014663874,0.017474811,-0.031877214
2006/10,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0025,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,0.0024,0.002956268,-0.003008574,-0.059951061,0.002758409,0.033689946,-0.004431472,-0.007724425,5.132762969,1,12182509,50.398,21971.992,20156.681,2986.435,17504.896,51.3,7.31,7.06,6.96,0.009039995,-0.0057081,0.031759544,718180.596,56.841,57.173,55.822,45.0382608,47.384,52.329,-0.009758932,0.00809972,310775,4.4,4.72,0.030569632,0.026176979,0.041463415
2006/11,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0072,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.0021,-0.001651647,0.016598127,0.224186443,0.003734891,-0.034949283,0.016641931,0.001130858,4.683968617,4,12259753,49.743,24503.313,22976.743,2873.927,20311.853,48.51,7.31,7.05,6.95,-0.004748364,-0.015566379,0.046018801,739891.053,57.436,52.088,51.931,45.06037442,46.773,50.862,-0.012371633,-0.009321908,312976,4.1,4.73,0.034580099,0.034391534,0.096018735
2006/12,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.0061,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.0028,0.00286759,-0.00956576,0.254872584,-0.04051982,-0.039857718,-0.001819467,0.058923232,4.539528905,-5,12347123,49.631,22466.444,21087.281,2892.406,17961.834,47.66,7.3,7.04,6.98,-0.002316829,0.003288617,0.077440695,740186.289,56.176,60.041,56.863,44.30164819,55.838,53.28,-0.011954955,-0.014854912,323089,4.3,4.6,0.018520148,0.011687635,-0.016025641
2007/01,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0059,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.0022,0.003544629,-0.00244094,0.125093333,-0.021044317,0.091254096,0.001635742,0.031358285,3.995180623,-14,12162964,48.417,21274.928,19767.918,2627.182,17485.926,49.63,7.34,7.04,7.04,-0.00273525,0.005363608,0.053449076,764790.181,56.384,52.642,51.527,43.18828967,46.159,51.616,0.010190128,-0.000529893,380188,4.3,4.56,0.02001253,0.019736497,-0.004343105
2007/02,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0015,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.0033,0.00235193,-0.019716259,-0.174317954,0.012893312,-0.125445086,-0.029668066,-0.142499922,5.115867338,-5,12233127,50.264,20676.876,18894.401,2616.795,16382.561,44.4,7.41,7.04,6.98,0.006387483,-0.008856391,0.036734128,731725.434,57.935,50.985,50.197,44.78707406,49.972,45.396,-0.011602246,-0.017126919,295284,5,4.76,0.005464481,0.01272088,0.056706652
2007/03,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0013,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004,0.004802153,-0.03150853,-0.099311473,-0.024126058,0.04415869,-0.03228707,-0.002071326,5.162207397,4,12294330,50.505,20007.377,18462.92,2801.28,16807.55,48.35,7.46,7.04,6.96,0.004901961,0.007839033,-0.03616611,748470.653,58.503,55.713,54.855,42.74122197,42.814,54.952,0.015424808,0.020158579,290065,4.9,4.72,0.014485732,-0.027972072,-0.057791538
2007/04,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0015,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.0034,0.004193311,0.06995589,-0.084321606,0.087752337,0.040699181,0.066719837,0.078455055,4.99333147,2,12358583,51.845,22038.495,20456.132,3161.571,18499.281,50.47,7.46,7.04,6.92,0.012468147,0.024175945,0.076829457,770339.214,58.812,55.985,53.692,42.37779473,47.709,51.716,0.011653611,0.029704061,335917,4.5,4.56,-0.026190657,0.006986934,-0.031763417
2007/05,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,-0.0045,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.0014,0.003467331,-0.022216052,0.047588992,-0.040454998,-0.023372811,-0.012868445,-0.031966591,4.577967813,6,12400871,50.619,21835.96,19977.98,3129.579,17947.061,54.55,7.47,7.01,6.92,-0.011919101,0.002215889,0.00926496,763379.031,59.517,65.221,56.846,43.56773277,64.25,52.038,-0.009725093,-0.006601084,321981,4.3,4.69,0.04029994,0.05735318,-0.014705882
2007/06,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0009,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.003,0.001270838,0.044725839,0.171271124,0.020691871,-0.019524779,0.054430519,0.023347988,4.334181311,2,12459319,50.536,24535.855,22428.959,3535.138,20278.813,56.19,7.7,7.24,7.16,-0.014764747,-0.006385071,0.088154065,759531.451,59.789,51.785,51.02,43.44148672,50.172,52.789,0.010110269,0.008581497,353201,4.3,4.75,0.032453114,0.043231036,0.013777268
2007/07,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.0027,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.0026,0.004471322,-0.007545632,0.12781567,-0.012723009,-0.043012926,-0.012172277,-0.033353466,4.511834012,-7,12473167,50.913,23591.904,21162.407,3526.428,19238.752,60,7.7,7.2,7.14,0.00034164,-0.003115277,-0.009085478,746844.481,58.348,62.259,58.681,43.75340772,54.759,53.054,0.030001241,0.026093666,338189,4.7,5.1,0.002210237,-0.016071326,-0.033975085
2007/08,0.0041,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0051,0.003,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.0017,0.004096296,-0.020078529,-0.129573579,0.003085902,0.078087951,-0.028008447,0.077489803,4.962823835,6,12538389,50.389,23329.641,21122.154,3963.511,18671.281,64.54,7.7,7.19,7.15,-0.003461389,0.004329022,-0.019937165,754968.111,57.866,55.128,53.194,43.06939622,48.19,50.161,-0.030853949,-0.048797128,333815,4.9,5,0.00410039,-0.01466505,0.05978898
2007/09,0.0078,0.0041,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0101,0.0027,0.003,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.0055,0.003438037,0.011940612,-0.185651576,0.013679797,0.027286602,0.022786981,0.023750215,4.812487991,1,12564977,50.498,25554.885,23271.093,3606.502,20886.836,63.04,7.71,7.2,7.15,0.022229838,0.021939744,-0.014185941,777313.878,57.989,54.979,51.369,42.96288126,53.928,51.683,0.033452906,0.038253685,349191,4.6,4.67,-0.043453673,0.011031742,-0.077433628
2007/10,0.0039,0.0078,0.0041,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0044,0.0048,0.0027,0.003,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.0023,0.00293445,-0.011973152,-0.122179877,0.001530604,0.060938583,-0.015797001,0.023412678,5.129808791,10,12632944,51.023,23779.308,21635.064,3894.072,19247.202,67.49,7.7,7.21,7.08,0.000788308,0.005452856,-0.009394281,784350.723,57.865,59.928,53.985,43.98629168,55.102,49.55,-0.004465443,0.010697872,317145,4.5,4.52,0.029217253,0.040268007,0
2007/11,0.0071,0.0039,0.0078,0.0041,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0052,0.0033,0.0048,0.0027,0.003,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.0026,0.002361941,0.039956155,0.268339608,0.026308761,0.000626109,0.039505702,0.036329647,4.846492185,6,12722238,50.45,27649.79,25295.826,3742.225,22346.703,72.08,7.73,7.2,7.14,-0.018397465,-0.007959917,0.034339813,800448.734,56.666,53.502,50.928,43.02376928,47.082,50.647,-0.016388327,-0.009776921,331073,4.4,4.53,0.028414556,0.002474538,-0.029976019
2007/12,0.0041,0.0071,0.0039,0.0078,0.0041,0.0042,0.0012,-0.0049,-0.0006,0.0022,0.0028,0.0052,0.0058,0.0023,0.0033,0.0048,0.0027,0.003,0.0029,0.002,0.0019,0.0029,0.0038,0.0046,0.004,0.00494105,-0.020888693,0.387872333,-0.062375179,-0.033710726,-0.014163167,0.03092597,4.338798234,-7,12819978,50.267,25152.819,22783.995,4880.247,19451.58,79.84,7.93,7.44,7.4,0.002213655,0.018077304,-0.060291913,808435.075,56.477,61.371,54.073,41.26657039,58.811,49.668,-0.004534486,-0.008473684,341848,4.5,4.15,-0.049536911,-0.04007843,-0.059332509
